Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,weather,Day,Month,Year
28/12/2015,Evening,chinese,female,thin,38.0,no,no_kids,small,orange,casual,blue,long sleeve,blue  ,short,clothes,4,9,no,47.0,1.0,15.0,3.109525684,101.6882953,3.0,Partly cloudy,Monday,December,2015
09/12/2015,Afternoon,indian,female,moderate,55.0,yes,toddler ,big,white,formal,grey,short_sleeve,orange,long,blankets,5,9,no,22.0,4.0,16.0,3.094588775,101.6509221,2.0,Moderate or heavy rain shower,Wednesday,December,2015
18/02/2016,Night,indian,male,moderate,52.0,yes,no_kids,small,pink,casual,purple,long sleeve,pink,short,clothes,4,7,yes,34.0,5.0,10.0,3.135335782,101.7091545,3.0,Clear,Thursday,February,2016
21/01/2016,Morning,chinese,female,moderate,58.0,yes,baby,small,black,casual,brown,short_sleeve,purple,short,clothes,5,9,yes,45.0,0.0,20.0,3.071590237,101.6445294,2.0,Clear,Thursday,January,2016
26/02/2016,Night,chinese,male,thin,59.0,yes,no_kids,big,pink,casual,white,short_sleeve,blue  ,short,blankets,6,9,yes,19.0,2.0,20.0,3.092917424,101.7056919,3.0,Partly cloudy,Friday,February,2016
17/01/2016,Evening,foreigner ,female,thin,27.0,yes,toddler,small,grey,traditional,white,short_sleeve,brown,long,blankets,3,8,no,25.0,3.0,20.0,3.094176996,101.6565126,2.0,Patchy rain possible,Sunday,January,2016
02/02/2016,Morning,malay,male,moderate,34.0,yes,young,big,green,formal,green,long sleeve,green,long,blankets,3,10,no,32.0,0.0,10.0,3.13761338,101.6568408,2.0,Light rain shower,Tuesday,February,2016
31/12/2015,Morning,malay,male,fat,29.0,yes,no_kids,big,pink,formal,black,short_sleeve,purple,long,blankets,4,9,yes,12.0,1.0,7.0,3.116375085,101.6484087,2.0,,Thursday,December,2015
14/12/2015,Afternoon,malay,female,moderate,39.0,yes,toddler ,big,orange,traditional,green,long sleeve,black ,long,clothes,4,7,no,43.0,5.0,12.0,3.112547601,101.6507092,2.0,Patchy rain possible,Monday,December,2015
16/01/2016,Evening,malay,female,moderate,41.0,yes,young,big,white,casual,pink,short_sleeve,white,short,blankets,5,9,yes,59.0,2.0,10.0,3.086800171,101.670885,2.0,Partly cloudy,Saturday,January,2016
15/12/2015,Night,foreigner ,female,thin,53.0,yes,toddler,small,orange,formal,pink,short_sleeve,grey,short,blankets,3,8,no,18.0,5.0,12.0,3.122227493,101.6790966,1.0,Patchy rain possible,Tuesday,December,2015
16/01/2016,Night,chinese,male,thin,42.0,yes,toddler,small,black,casual,orange,long sleeve,blue_jeans,long,clothes,3,10,yes,46.0,4.0,8.0,3.079615041,101.6929191,1.0,Partly cloudy,Saturday,January,2016
15/01/2016,Morning,chinese,male,moderate,38.0,yes,young,small,pink,traditional,orange,long sleeve,purple,long,blankets,5,8,yes,48.0,0.0,13.0,3.112954328,101.6420086,1.0,Patchy rain possible,Friday,January,2016
05/12/2015,Morning,malay,female,moderate,39.0,yes,baby,big,white,formal,black ,long sleeve,white,long,clothes,3,7,no,17.0,0.0,12.0,3.071275511,101.6470528,2.0,Partly cloudy,Saturday,December,2015
11/12/2015,Night,foreigner ,female,thin,23.0,yes,toddler,small,pink,traditional,brown,short_sleeve,yellow,short,blankets,3,7,no,40.0,4.0,16.0,3.084673002,101.6598279,3.0,Patchy rain possible,Friday,December,2015
02/02/2016,Evening,chinese,female,fat,47.0,yes,baby,small,white,casual,black ,long sleeve,red,short,clothes,5,10,no,48.0,4.0,17.0,3.115851107,101.6856826,3.0,Light rain shower,Tuesday,February,2016
19/12/2015,Afternoon,chinese,female,moderate,24.0,no,no_kids,small,blue,formal,pink,long sleeve,yellow,long,blankets,5,10,yes,11.0,1.0,11.0,3.130021352,101.6971001,1.0,Patchy rain possible,Saturday,December,2015
11/02/2016,Afternoon,chinese,female,fat,52.0,yes,toddler,big,pink,casual,black,long sleeve,pink,long,clothes,5,9,no,59.0,0.0,21.0,3.123941926,101.681432,1.0,Moderate or heavy rain shower,Thursday,February,2016
28/01/2016,Afternoon,chinese,female,fat,54.0,yes,no_kids,small,yellow,traditional,orange,long sleeve,grey,short,blankets,5,8,no,27.0,3.0,13.0,3.074264783,101.6882722,2.0,Partly cloudy,Thursday,January,2016
12/02/2016,Morning,malay,male,fat,33.0,yes,toddler ,big,red,traditional,orange,short_sleeve,blue ,long,clothes,4,7,yes,32.0,0.0,8.0,3.088520542,101.6948912,2.0,Patchy rain possible,Friday,February,2016
14/12/2015,Afternoon,chinese,female,thin,60.0,yes,toddler ,big,green,traditional,green,short_sleeve,blue ,short,clothes,4,9,no,48.0,1.0,12.0,3.093209497,101.6499794,3.0,Patchy rain possible,Monday,December,2015
13/12/2015,Morning,indian,male,fat,44.0,no,baby,big,yellow,traditional,green,short_sleeve,blue_jeans,long,blankets,6,9,no,35.0,0.0,9.0,3.110592873,101.7017706,3.0,Mist,Sunday,December,2015
30/12/2015,Morning,indian,female,thin,26.0,yes,toddler ,small,black,casual,purple,short_sleeve,black,long,clothes,3,10,no,43.0,5.0,9.0,3.079307797,101.6610532,2.0,Clear,Wednesday,December,2015
17/02/2016,Morning,chinese,female,moderate,31.0,yes,young,big,pink,formal,brown,long sleeve,blue_jeans,long,blankets,4,8,yes,48.0,5.0,14.0,3.08576047,101.6948138,3.0,Partly cloudy,Wednesday,February,2016
16/02/2016,Afternoon,foreigner ,male,fat,48.0,no,no_kids,big,orange,casual,green,short_sleeve,purple,short,blankets,5,10,no,29.0,4.0,21.0,3.077582817,101.6711543,2.0,Clear,Tuesday,February,2016
10/12/2015,Morning,chinese,male,thin,36.0,yes,toddler ,small,pink,formal,black,long sleeve,white,short,clothes,6,10,yes,13.0,5.0,16.0,3.093931872,101.6939179,2.0,Light rain shower,Thursday,December,2015
16/01/2016,Night,foreigner ,male,moderate,53.0,yes,toddler,big,yellow,traditional,white,long sleeve,green,short,blankets,5,10,yes,24.0,2.0,19.0,3.098507502,101.657903,1.0,Partly cloudy,Saturday,January,2016
30/01/2016,Afternoon,indian,female,moderate,40.0,no,baby,small,orange,casual,red,short_sleeve,white,short,clothes,4,10,yes,40.0,5.0,14.0,3.072369524,101.6742981,1.0,Clear,Saturday,January,2016
15/02/2016,Afternoon,malay,female,thin,54.0,no,baby,small,grey,formal,yellow,short_sleeve,blue_jeans,long,blankets,5,9,yes,60.0,4.0,12.0,3.08463735,101.688117,1.0,Patchy rain possible,Monday,February,2016
30/12/2015,Night,chinese,male,fat,26.0,yes,no_kids,big,orange,traditional,brown,long sleeve,black,short,blankets,5,8,yes,27.0,0.0,8.0,3.083986533,101.6778394,1.0,Clear,Wednesday,December,2015
14/02/2016,Morning,malay,female,thin,28.0,yes,toddler ,big,black,formal,red,long sleeve,yellow,long,clothes,4,9,yes,24.0,1.0,14.0,3.112870226,101.7030075,2.0,Patchy rain possible,Sunday,February,2016
25/12/2015,Morning,chinese,male,moderate,37.0,no,toddler ,big,white,formal,yellow,short_sleeve,black,short,blankets,6,9,no,57.0,0.0,11.0,3.132453181,101.68694,1.0,Patchy rain possible,Friday,December,2015
29/01/2016,Evening,malay,female,moderate,47.0,no,no_kids,small,yellow,casual,black,short_sleeve,blue  ,short,clothes,5,9,no,40.0,1.0,17.0,3.082044581,101.6448458,1.0,Patchy rain possible,Friday,January,2016
11/02/2016,Afternoon,chinese,male,thin,54.0,yes,toddler,small,brown,casual,brown,short_sleeve,blue,long,blankets,5,10,yes,35.0,3.0,14.0,3.121295067,101.6655897,1.0,Moderate or heavy rain shower,Thursday,February,2016
16/12/2015,Afternoon,chinese,female,thin,41.0,no,no_kids,big,yellow,formal,black ,short_sleeve,blue,long,clothes,3,9,yes,29.0,1.0,15.0,3.075287932,101.6984784,2.0,Partly cloudy,Wednesday,December,2015
24/01/2016,Morning,indian,male,moderate,42.0,yes,toddler,small,yellow,casual,blue,long sleeve,blue,short,clothes,6,9,no,22.0,1.0,13.0,3.105621403,101.7063523,1.0,Clear,Sunday,January,2016
02/01/2016,Evening,foreigner ,female,thin,41.0,yes,young,small,pink,casual,black,long sleeve,black,long,blankets,6,10,yes,24.0,0.0,9.0,3.108667176,101.7065093,3.0,Mist,Saturday,January,2016
19/02/2016,Afternoon,indian,female,thin,19.0,yes,no_kids,small,brown,casual,white,long sleeve,purple,long,blankets,6,8,no,27.0,0.0,11.0,3.106456672,101.6525801,2.0,Moderate or heavy rain shower,Friday,February,2016
12/12/2015,Afternoon,malay,female,moderate,37.0,yes,young,big,green,formal,blue,short_sleeve,green,long,clothes,5,7,no,26.0,3.0,11.0,3.13672105,101.6468925,3.0,Patchy light drizzle,Saturday,December,2015
16/12/2015,Afternoon,indian,male,thin,24.0,no,baby,big,grey,formal,orange,long sleeve,blue ,short,blankets,4,9,no,22.0,5.0,8.0,3.079802883,101.7095973,1.0,Partly cloudy,Wednesday,December,2015
26/12/2015,Morning,indian,male,moderate,28.0,no,no_kids,small,pink,formal,white,short_sleeve,blue_jeans,long,clothes,3,8,yes,21.0,3.0,9.0,3.123216781,101.6988656,3.0,Clear,Saturday,December,2015
22/12/2015,Afternoon,malay,female,moderate,34.0,no,toddler ,small,grey,casual,purple,long sleeve,purple,long,blankets,4,7,yes,42.0,1.0,20.0,3.100844019,101.6668838,3.0,Clear,Tuesday,December,2015
23/12/2015,Morning,malay,female,fat,50.0,no,toddler ,small,pink,formal,yellow,long sleeve,green,short,blankets,5,8,no,11.0,3.0,10.0,3.086276477,101.6444036,1.0,Patchy rain possible,Wednesday,December,2015
20/02/2016,Night,indian,female,fat,40.0,yes,toddler,big,green,formal,purple,short_sleeve,purple,short,clothes,3,8,no,51.0,4.0,15.0,3.069943717,101.6633758,3.0,Partly cloudy,Saturday,February,2016
01/03/2016,Afternoon,chinese,male,moderate,24.0,yes,toddler ,big,purple,formal,brown,short_sleeve,green,long,clothes,3,10,yes,34.0,4.0,17.0,3.082805936,101.6868217,2.0,Clear,Tuesday,March,2016
11/02/2016,Morning,chinese,female,fat,34.0,yes,baby,big,grey,traditional,red,long sleeve,red,short,blankets,3,9,yes,57.0,0.0,12.0,3.078853421,101.7035869,3.0,Moderate or heavy rain shower,Thursday,February,2016
01/03/2016,Morning,indian,female,thin,42.0,no,no_kids,small,white,formal,green,long sleeve,black,short,clothes,5,9,yes,16.0,3.0,12.0,3.136994715,101.6735419,1.0,Clear,Tuesday,March,2016
31/12/2015,Morning,malay,male,moderate,47.0,no,toddler,big,pink,formal,orange,short_sleeve,grey,short,clothes,3,7,no,18.0,3.0,17.0,3.070220461,101.6524865,1.0,,Thursday,December,2015
11/01/2016,Evening,chinese,male,thin,59.0,no,young,small,green,formal,orange,short_sleeve,purple,long,clothes,3,10,no,20.0,4.0,9.0,3.085960156,101.7012982,3.0,Clear,Monday,January,2016
10/12/2015,Morning,indian,female,fat,28.0,no,no_kids,small,grey,formal,grey,short_sleeve,blue_jeans,long,clothes,4,7,no,29.0,2.0,16.0,3.1312063,101.7075485,2.0,Light rain shower,Thursday,December,2015
22/01/2016,Evening,indian,male,thin,37.0,yes,toddler ,big,orange,casual,blue,long sleeve,blue,long,clothes,4,9,yes,56.0,0.0,18.0,3.085630192,101.6528454,2.0,Patchy rain possible,Friday,January,2016
13/01/2016,Evening,foreigner ,male,moderate,55.0,no,young,small,yellow,traditional,brown,long sleeve,brown,long,clothes,5,8,yes,49.0,3.0,18.0,3.104729932,101.6645086,2.0,Partly cloudy,Wednesday,January,2016
20/02/2016,Afternoon,malay,female,fat,45.0,yes,toddler,small,purple,formal,orange,long sleeve,blue ,long,blankets,6,9,yes,14.0,1.0,7.0,3.095500207,101.6719848,2.0,Partly cloudy,Saturday,February,2016
20/01/2016,Morning,foreigner ,female,fat,20.0,yes,toddler ,big,yellow,casual,black ,short_sleeve,white,short,clothes,4,7,no,11.0,4.0,21.0,3.070933261,101.6631413,1.0,Clear,Wednesday,January,2016
17/12/2015,Night,malay,male,thin,21.0,yes,young,small,brown,casual,orange,long sleeve,blue_jeans,short,clothes,4,9,no,33.0,3.0,14.0,3.120639096,101.6738025,2.0,Partly cloudy,Thursday,December,2015
03/02/2016,Afternoon,foreigner ,female,fat,35.0,no,toddler,small,orange,formal,white,long sleeve,blue,long,clothes,5,9,yes,60.0,5.0,10.0,3.122262019,101.6872058,1.0,Partly cloudy,Wednesday,February,2016
27/12/2015,Evening,foreigner ,male,fat,37.0,no,toddler,big,orange,formal,grey,long sleeve,purple,long,blankets,5,9,no,42.0,4.0,18.0,3.13505928,101.6884522,2.0,Patchy rain possible,Sunday,December,2015
08/12/2015,Evening,chinese,male,thin,38.0,no,no_kids,small,orange,formal,black ,short_sleeve,blue,short,blankets,4,8,yes,46.0,5.0,21.0,3.107259362,101.6515548,2.0,Partly cloudy,Tuesday,December,2015
24/01/2016,Afternoon,malay,female,moderate,52.0,yes,toddler ,big,red,traditional,black,short_sleeve,blue_jeans,short,blankets,5,7,yes,12.0,1.0,15.0,3.133598427,101.7096539,3.0,Clear,Sunday,January,2016
21/02/2016,Afternoon,malay,female,thin,46.0,yes,no_kids,small,orange,formal,white,short_sleeve,grey,long,clothes,4,9,yes,45.0,1.0,10.0,3.127870447,101.6471471,1.0,Clear,Sunday,February,2016
28/01/2016,Night,chinese,male,thin,24.0,no,toddler,small,yellow,formal,black ,short_sleeve,green,short,clothes,4,8,no,24.0,5.0,8.0,3.074613712,101.6659312,1.0,Partly cloudy,Thursday,January,2016
14/02/2016,Night,chinese,male,fat,39.0,no,toddler,small,green,formal,black ,short_sleeve,white,short,blankets,6,9,yes,23.0,0.0,11.0,3.117201373,101.6979021,3.0,Patchy rain possible,Sunday,February,2016
27/01/2016,Morning,malay,male,fat,50.0,no,baby,small,pink,traditional,yellow,short_sleeve,green,short,clothes,6,10,yes,14.0,1.0,13.0,3.079668918,101.6839464,3.0,Patchy rain possible,Wednesday,January,2016
28/01/2016,Evening,foreigner ,male,fat,21.0,no,toddler,big,purple,formal,grey,short_sleeve,blue ,short,blankets,5,8,no,39.0,5.0,8.0,3.078120965,101.648436,3.0,Partly cloudy,Thursday,January,2016
15/02/2016,Afternoon,malay,female,thin,20.0,yes,no_kids,big,yellow,formal,green,short_sleeve,black,long,blankets,3,9,yes,45.0,0.0,13.0,3.100806604,101.7002647,3.0,Patchy rain possible,Monday,February,2016
14/12/2015,Morning,indian,female,thin,49.0,no,young,small,white,traditional,white,long sleeve,blue ,long,clothes,5,10,no,58.0,1.0,16.0,3.112224493,101.6878428,3.0,Patchy rain possible,Monday,December,2015
11/02/2016,Morning,malay,female,moderate,56.0,no,toddler ,small,green,casual,black ,short_sleeve,white,short,blankets,4,9,no,43.0,4.0,21.0,3.095138496,101.6591469,1.0,Moderate or heavy rain shower,Thursday,February,2016
19/12/2015,Night,malay,male,thin,45.0,yes,no_kids,small,brown,casual,blue,short_sleeve,blue  ,long,blankets,4,9,yes,16.0,4.0,11.0,3.134399096,101.6691487,2.0,Patchy rain possible,Saturday,December,2015
18/12/2015,Night,malay,female,thin,21.0,yes,young,small,white,formal,pink,short_sleeve,purple,long,blankets,3,8,no,29.0,1.0,12.0,3.103897754,101.6456761,2.0,Clear,Friday,December,2015
12/01/2016,Morning,foreigner ,female,moderate,18.0,yes,toddler,big,yellow,traditional,black ,short_sleeve,pink,long,blankets,5,9,no,15.0,0.0,7.0,3.071534305,101.6931382,2.0,Partly cloudy,Tuesday,January,2016
14/01/2016,Night,chinese,female,fat,46.0,no,no_kids,small,brown,traditional,brown,short_sleeve,black ,short,blankets,4,10,yes,29.0,0.0,21.0,3.134392505,101.6847392,1.0,Patchy rain possible,Thursday,January,2016
14/02/2016,Evening,indian,female,thin,44.0,no,toddler ,big,yellow,formal,brown,long sleeve,blue_jeans,short,blankets,3,8,yes,21.0,4.0,10.0,3.132064215,101.6942377,1.0,Patchy rain possible,Sunday,February,2016
26/02/2016,Evening,malay,female,fat,51.0,no,young,small,black,traditional,pink,long sleeve,black,long,blankets,5,10,yes,35.0,5.0,8.0,3.075884415,101.645291,2.0,Partly cloudy,Friday,February,2016
09/02/2016,Evening,indian,female,moderate,45.0,no,baby,big,yellow,formal,green,long sleeve,orange,short,clothes,3,10,no,48.0,2.0,21.0,3.135127064,101.6518615,3.0,Partly cloudy,Tuesday,February,2016
17/02/2016,Morning,indian,female,thin,31.0,yes,young,small,purple,casual,grey,short_sleeve,grey,long,clothes,5,7,yes,27.0,2.0,16.0,3.11233016,101.6569937,3.0,Partly cloudy,Wednesday,February,2016
16/01/2016,Afternoon,chinese,female,moderate,37.0,no,toddler,small,red,casual,black,short_sleeve,green,long,blankets,6,8,yes,29.0,2.0,10.0,3.104053915,101.6744161,2.0,Partly cloudy,Saturday,January,2016
24/01/2016,Night,indian,male,fat,20.0,yes,toddler,small,orange,traditional,grey,long sleeve,purple,short,clothes,5,9,no,41.0,1.0,16.0,3.118855484,101.6974615,3.0,Clear,Sunday,January,2016
20/01/2016,Morning,malay,female,thin,58.0,yes,toddler ,small,green,formal,orange,short_sleeve,yellow,long,clothes,4,10,no,53.0,3.0,21.0,3.139262383,101.6551088,1.0,Clear,Wednesday,January,2016
13/01/2016,Night,indian,male,fat,32.0,no,no_kids,small,blue,formal,black ,long sleeve,blue,long,clothes,6,7,no,47.0,3.0,17.0,3.098307237,101.6666989,3.0,Partly cloudy,Wednesday,January,2016
04/02/2016,Morning,chinese,male,fat,47.0,yes,no_kids,small,pink,formal,pink,long sleeve,yellow,long,clothes,5,8,no,44.0,1.0,9.0,3.068958574,101.6570672,1.0,Moderate or heavy rain shower,Thursday,February,2016
17/02/2016,Evening,foreigner ,female,thin,58.0,yes,no_kids,big,green,traditional,yellow,long sleeve,blue,short,blankets,5,8,yes,57.0,1.0,13.0,3.106305,101.701365,1.0,Partly cloudy,Wednesday,February,2016
07/12/2015,Night,foreigner ,male,fat,27.0,no,young,small,orange,formal,grey,long sleeve,brown,short,clothes,5,8,no,58.0,0.0,21.0,3.089356575,101.6892185,1.0,Patchy rain possible,Monday,December,2015
17/01/2016,Evening,chinese,male,thin,45.0,no,no_kids,small,red,casual,black ,short_sleeve,blue ,long,clothes,3,10,yes,31.0,5.0,9.0,3.134981982,101.6530908,2.0,Patchy rain possible,Sunday,January,2016
14/01/2016,Afternoon,malay,male,fat,58.0,no,no_kids,small,green,formal,yellow,long sleeve,white,long,clothes,3,7,no,42.0,4.0,13.0,3.074405959,101.7089492,2.0,Patchy rain possible,Thursday,January,2016
10/12/2015,Morning,foreigner ,male,fat,31.0,yes,toddler ,small,red,formal,black ,short_sleeve,yellow,long,blankets,5,7,yes,46.0,1.0,21.0,3.07014103,101.6601245,3.0,Light rain shower,Thursday,December,2015
04/12/2015,Morning,malay,male,thin,57.0,no,young,big,green,traditional,white,long sleeve,pink,long,clothes,6,9,yes,56.0,0.0,20.0,3.129827326,101.6597379,1.0,Partly cloudy,Friday,December,2015
10/12/2015,Afternoon,indian,female,moderate,29.0,yes,toddler,small,blue,traditional,yellow,long sleeve,yellow,short,blankets,4,7,yes,34.0,1.0,14.0,3.079283954,101.6947829,3.0,Light rain shower,Thursday,December,2015
04/01/2016,Night,indian,female,moderate,20.0,no,toddler ,small,blue,traditional,purple,short_sleeve,brown,short,blankets,6,8,no,28.0,3.0,10.0,3.119363593,101.6481363,1.0,Patchy rain possible,Monday,January,2016
02/12/2015,Morning,malay,male,moderate,60.0,no,toddler,big,grey,casual,grey,short_sleeve,black,long,clothes,5,10,no,35.0,0.0,13.0,3.103051799,101.7025091,3.0,Partly cloudy,Wednesday,December,2015
08/01/2016,Evening,foreigner ,female,moderate,28.0,no,no_kids,small,pink,traditional,orange,short_sleeve,grey,short,clothes,4,7,no,16.0,1.0,15.0,3.097389539,101.6560532,3.0,Partly cloudy,Friday,January,2016
17/02/2016,Night,malay,female,moderate,48.0,no,toddler ,small,black,casual,black ,long sleeve,blue  ,short,clothes,5,8,no,41.0,5.0,18.0,3.117082133,101.6564523,2.0,Partly cloudy,Wednesday,February,2016
19/02/2016,Morning,malay,female,moderate,30.0,yes,toddler,small,green,traditional,black,long sleeve,green,long,clothes,6,9,no,50.0,1.0,20.0,3.132640347,101.6696616,1.0,Moderate or heavy rain shower,Friday,February,2016
20/01/2016,Morning,indian,female,moderate,52.0,no,toddler ,small,pink,formal,orange,short_sleeve,orange,short,blankets,5,7,yes,40.0,1.0,9.0,3.102031423,101.6887398,1.0,Clear,Wednesday,January,2016
14/12/2015,Morning,foreigner ,female,fat,41.0,no,toddler ,small,orange,traditional,purple,short_sleeve,red,long,clothes,6,9,no,18.0,1.0,15.0,3.092687091,101.7058699,1.0,Patchy rain possible,Monday,December,2015
25/02/2016,Evening,malay,female,moderate,39.0,no,toddler ,small,red,formal,purple,short_sleeve,blue ,long,clothes,6,7,yes,20.0,4.0,8.0,3.086377791,101.7075101,2.0,Patchy rain possible,Thursday,February,2016
16/01/2016,Night,foreigner ,male,fat,28.0,yes,toddler,big,pink,traditional,purple,short_sleeve,pink,short,clothes,4,8,yes,25.0,1.0,18.0,3.094777079,101.6946773,1.0,Partly cloudy,Saturday,January,2016
26/02/2016,Afternoon,foreigner ,male,thin,32.0,no,baby,small,white,casual,red,short_sleeve,blue_jeans,long,blankets,6,9,no,55.0,4.0,19.0,3.125503702,101.6836552,3.0,Partly cloudy,Friday,February,2016
07/01/2016,Morning,malay,female,moderate,51.0,yes,baby,big,red,casual,white,long sleeve,black,short,blankets,3,7,no,46.0,5.0,15.0,3.125640795,101.6815593,2.0,Clear,Thursday,January,2016
29/02/2016,Night,indian,male,thin,44.0,yes,toddler ,big,pink,formal,pink,long sleeve,purple,long,blankets,6,10,yes,18.0,3.0,19.0,3.110377166,101.6504133,2.0,,Monday,February,2016
21/02/2016,Night,malay,female,thin,44.0,no,toddler ,big,black,formal,red,long sleeve,black,short,blankets,3,8,no,55.0,3.0,10.0,3.131366211,101.6513356,1.0,Clear,Sunday,February,2016
25/02/2016,Night,chinese,female,fat,22.0,yes,toddler,small,red,formal,pink,long sleeve,purple,short,blankets,5,7,no,14.0,0.0,14.0,3.10331214,101.6627082,2.0,Patchy rain possible,Thursday,February,2016
07/12/2015,Morning,indian,female,thin,24.0,no,toddler,big,yellow,casual,pink,short_sleeve,yellow,long,blankets,4,10,no,20.0,0.0,14.0,3.087515338,101.6524171,3.0,Patchy rain possible,Monday,December,2015
13/02/2016,Night,chinese,female,thin,55.0,yes,no_kids,big,pink,traditional,pink,short_sleeve,brown,short,blankets,6,7,no,42.0,0.0,19.0,3.106402844,101.6991225,2.0,Patchy rain possible,Saturday,February,2016
13/01/2016,Afternoon,indian,male,moderate,22.0,yes,no_kids,big,orange,traditional,pink,short_sleeve,yellow,short,blankets,3,7,yes,25.0,2.0,17.0,3.102696939,101.665584,1.0,Partly cloudy,Wednesday,January,2016
02/12/2015,Evening,foreigner ,female,thin,33.0,no,no_kids,small,brown,casual,black ,short_sleeve,grey,long,blankets,5,9,yes,20.0,4.0,10.0,3.134035896,101.6499408,3.0,Partly cloudy,Wednesday,December,2015
12/02/2016,Night,chinese,male,moderate,57.0,no,baby,small,brown,traditional,white,short_sleeve,blue_jeans,long,clothes,6,9,yes,28.0,1.0,16.0,3.101487516,101.6933698,2.0,Patchy rain possible,Friday,February,2016
29/02/2016,Evening,malay,male,moderate,54.0,no,toddler,big,purple,traditional,black,short_sleeve,grey,short,blankets,6,7,no,59.0,4.0,13.0,3.131909609,101.704883,2.0,,Monday,February,2016
18/01/2016,Night,chinese,male,thin,52.0,no,baby,big,blue,formal,brown,short_sleeve,blue  ,short,blankets,6,7,yes,20.0,3.0,16.0,3.074656129,101.6780853,2.0,Clear,Monday,January,2016
18/02/2016,Night,indian,male,fat,24.0,yes,toddler ,small,yellow,traditional,pink,short_sleeve,white,short,blankets,5,8,yes,52.0,1.0,15.0,3.081906137,101.6529386,3.0,Clear,Thursday,February,2016
18/12/2015,Night,malay,female,moderate,59.0,no,toddler,big,purple,traditional,orange,short_sleeve,green,short,blankets,4,7,yes,13.0,1.0,18.0,3.129554722,101.666219,2.0,Clear,Friday,December,2015
20/12/2015,Afternoon,malay,female,fat,19.0,yes,no_kids,big,yellow,casual,white,short_sleeve,black,long,clothes,3,10,yes,46.0,4.0,19.0,3.074223328,101.6557819,3.0,Patchy rain possible,Sunday,December,2015
20/12/2015,Evening,malay,female,thin,29.0,yes,baby,small,yellow,formal,black ,short_sleeve,pink,long,blankets,4,7,yes,56.0,0.0,9.0,3.094245613,101.6856357,1.0,Patchy rain possible,Sunday,December,2015
04/02/2016,Morning,chinese,male,moderate,19.0,no,young,small,black,casual,brown,long sleeve,pink,short,clothes,4,8,no,43.0,3.0,19.0,3.11197106,101.7046561,2.0,Moderate or heavy rain shower,Thursday,February,2016
28/12/2015,Evening,chinese,male,moderate,20.0,yes,no_kids,big,red,traditional,yellow,long sleeve,white,long,clothes,5,9,yes,19.0,1.0,17.0,3.089465567,101.6681592,2.0,Partly cloudy,Monday,December,2015
05/01/2016,Night,indian,female,moderate,46.0,no,toddler,big,pink,formal,brown,long sleeve,white,short,blankets,5,9,yes,17.0,0.0,20.0,3.087118501,101.6487469,3.0,Light rain shower,Tuesday,January,2016
10/12/2015,Night,indian,female,fat,56.0,no,toddler ,big,grey,traditional,yellow,short_sleeve,orange,short,clothes,4,7,no,41.0,0.0,20.0,3.136502444,101.6473247,2.0,Light rain shower,Thursday,December,2015
14/12/2015,Evening,chinese,male,moderate,36.0,no,toddler ,small,yellow,formal,red,short_sleeve,yellow,short,clothes,6,8,no,54.0,4.0,8.0,3.100937843,101.6801244,1.0,Patchy rain possible,Monday,December,2015
23/01/2016,Evening,chinese,male,thin,33.0,no,toddler,big,pink,casual,green,short_sleeve,red,short,blankets,4,9,yes,14.0,5.0,20.0,3.117506171,101.6595061,3.0,Patchy rain possible,Saturday,January,2016
09/02/2016,Evening,indian,female,moderate,47.0,no,baby,big,green,formal,white,long sleeve,purple,short,blankets,5,8,no,36.0,5.0,9.0,3.104091917,101.6675045,1.0,Partly cloudy,Tuesday,February,2016
27/02/2016,Night,malay,male,moderate,54.0,yes,young,small,orange,formal,red,short_sleeve,red,short,blankets,3,9,yes,53.0,0.0,12.0,3.073559998,101.6490175,3.0,Light rain shower,Saturday,February,2016
11/12/2015,Night,malay,male,thin,45.0,yes,toddler ,big,brown,formal,yellow,short_sleeve,blue ,long,blankets,4,10,yes,32.0,2.0,18.0,3.095904537,101.640922,2.0,Patchy rain possible,Friday,December,2015
13/01/2016,Evening,chinese,male,thin,32.0,no,no_kids,small,grey,formal,white,long sleeve,black ,long,clothes,6,7,yes,15.0,2.0,8.0,3.068315754,101.6443641,2.0,Partly cloudy,Wednesday,January,2016
06/12/2015,Evening,foreigner ,female,fat,39.0,no,toddler ,small,purple,casual,blue,long sleeve,white,short,clothes,6,7,yes,51.0,2.0,11.0,3.122255554,101.7022268,2.0,Partly cloudy,Sunday,December,2015
10/01/2016,Night,chinese,male,thin,57.0,yes,baby,small,green,traditional,brown,short_sleeve,blue ,long,clothes,6,8,no,22.0,0.0,17.0,3.13237175,101.6412402,3.0,Clear,Sunday,January,2016
16/12/2015,Evening,malay,female,fat,21.0,yes,young,small,orange,casual,blue,long sleeve,red,long,clothes,5,7,yes,35.0,3.0,9.0,3.114153547,101.6604995,1.0,Partly cloudy,Wednesday,December,2015
15/12/2015,Morning,indian,male,fat,32.0,yes,no_kids,small,black,traditional,purple,short_sleeve,yellow,long,clothes,3,7,no,40.0,5.0,14.0,3.071587346,101.6478583,2.0,Patchy rain possible,Tuesday,December,2015
